No.,Audited, Net Size (m) ,Water Body Abv.,Water Body,Collection Date,Process Date,Sample Time, Depth (m) , Count ,Station,Sample Label,Sample Type,Sample No., Length (mm) ,Gender,Comments
902,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,25, 5.328 ,J,
903,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,26, 6.264 ,J,
904,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,27, 9.004 ,J,
905,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,28, 6.100 ,J,
906,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,29, 15.680 ,M1,
907,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,30, 12.513 ,U,
908,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,31, 7.105 ,J,
909,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,32, 5.753 ,J,
910,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,33, 6.457 ,J,
911,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,34, 15.461 ,U,
912,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,35, 6.436 ,J,
913,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,36, 16.021 ,F1,
914,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,37, 14.459 ,M1,
915,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,38, 5.941 ,J,
916,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,39, 8.642 ,J,
917,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,40, 10.613 ,U,
918,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,41, 6.096 ,J,
919,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,42, 7.396 ,J,
920,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,43, 7.717 ,J,
921,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,44, 5.825 ,J,
922,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,45, 6.574 ,J,
923,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,46, 5.680 ,J,
924,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,47, 8.255 ,J,
925,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,48, 4.899 ,J,
926,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,49, 6.402 ,J,
927,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,50, 7.392 ,J,
928,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,51, 5.605 ,J,
929,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,52, 14.144 ,M1,
930,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,53, 8.141 ,J,
931,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,54, 7.222 ,J,
932,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,55, 6.992 ,J,
933,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,56, 3.920 ,J,
934,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,57, 7.190 ,J,
935,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,58, 5.477 ,J,
936,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,59, 6.116 ,J,
937,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,60, 7.495 ,J,
938,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,61, 12.345 ,M1,
939,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,62, 6.342 ,J,
940,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,63, 5.999 ,J,
941,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,64, 7.731 ,J,
942,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,65, 5.575 ,J,
943,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,66, 5.791 ,J,
944,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,67, 6.668 ,J,
945,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,68, 5.568 ,J,
946,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,69, 5.540 ,J,
947,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,70, 5.151 ,J,
948,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,71, 17.553 ,F1,
949,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,72, 10.230 ,U,
950,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,73, 6.024 ,J,
951,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,74, 14.086 ,M1,
952,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,75, 7.029 ,J,
953,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,76, 5.324 ,J,
954,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,77, 6.730 ,J,
955,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,78, 5.695 ,J,
956,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,79, 5.902 ,J,
957,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,80, 9.159 ,J,
958,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,81, 15.971 ,M1,
959,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,82, 14.402 ,M1,
960,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,83, 5.856 ,J,
961,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,84, 4.938 ,J,
962,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,85, 5.877 ,J,
963,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,86, 8.652 ,J,
964,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,87, 7.158 ,J,
965,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,88, 16.298 ,J,
966,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,89, 5.272 ,J,
967,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,90, 6.565 ,J,
968,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,91, 7.247 ,J,
969,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,92, 6.328 ,J,
970,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,93, 15.607 ,M1,
971,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,94, 6.491 ,J,
972,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,95, 6.706 ,J,
973,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,96, 17.343 ,F1,
974,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,97, 5.301 ,J,
975,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,98, 6.422 ,J,
976,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,99, 6.985 ,J,
977,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,100, 6.542 ,J,
978,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,101, 6.280 ,J,
979,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,102, 6.285 ,J,
980,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,103, 6.863 ,J,
981,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,104, 18.440 ,F1,
982,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,105, 5.760 ,J,
983,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,106, 6.012 ,J,
984,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,107, 5.850 ,J,
985,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,108, 5.304 ,J,
986,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,109, 14.069 ,M1,
987,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,110, 5.855 ,J,
988,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,111, 5.301 ,J,
989,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,112, 5.767 ,J,
990,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,113, 6.855 ,J,
991,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,114, 7.988 ,J,
992,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,115, 5.294 ,J,
993,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,116, 7.163 ,J,
994,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,117, 15.701 ,M1,
995,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,118, 5.405 ,J,
996,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,119, 6.105 ,J,
997,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,120, 6.574 ,J,
998,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,121, 7.625 ,J,
999,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,122, 4.434 ,J,
1000,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,123, 15.118 ,U,
1001,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,124, 7.286 ,J,
1002,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,125, 5.964 ,J,
1003,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,126, 6.708 ,J,
1004,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,127, 5.888 ,J,
1005,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,128, 6.579 ,J,
1006,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,129, 15.159 ,M1,
1007,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,130, 7.751 ,J,
1008,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,131, 8.760 ,J,
1009,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,132, 6.806 ,J,
1010,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,133, 6.650 ,J,
1011,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,134, 6.606 ,J,
1012,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,135, 5.862 ,J,
1013,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,136, 8.263 ,J,
1014,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,137, 4.961 ,J,
1015,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,138, 15.536 ,U,
1016,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,139, 6.284 ,J,
1017,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,140, 6.583 ,J,
1018,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,141, 6.660 ,J,
1019,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,142, 7.130 ,J,
1020,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,143, 6.882 ,J,
1021,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,144, 6.822 ,J,
1022,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",23:20, 35.3 , 145 ,DIL-4,DIL_MYS_072014-013,PF,145, 5.808 ,J,
1023,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,1, 6.933 ,J,
1024,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,2, 8.231 ,J,
1025,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,3, 14.454 ,M1,
1026,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,4, 7.593 ,J,
1027,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,5, 5.447 ,J,
1028,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,6, 15.484 ,M1,
1029,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,7, 4.936 ,J,
1030,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,8, 7.439 ,J,
1031,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,9, 5.732 ,J,
1032,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,10, 7.229 ,J,
1033,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,11, 6.209 ,J,
1034,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,12, 6.513 ,J,
1035,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,13, 15.138 ,M1,
1036,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,14, 16.114 ,M1,
1037,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,15, 8.003 ,J,
1038,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,16, 6.920 ,J,
1039,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,17, 5.440 ,J,
1040,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,18, 5.536 ,J,
1041,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,19, 7.329 ,J,
1042,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,20, 15.581 ,F3,
1043,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,21, 6.512 ,J,
1044,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,22, 5.498 ,J,
1045,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,23, 5.581 ,J,
1046,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,24, 6.280 ,J,
1047,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,25, 6.370 ,J,
1048,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,26, 15.654 ,M1,
1049,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 12, 2014",23:20, 35.3 , 712 ,DIL-4,DIL_MYS_072014-014,PF,27, 14.409 ,M1,
